,Index,Category,Number,protein,carbonhydrate,fat,minerals,fibre,water
909,0909,Tuna and seaweed rolled rice,433,0.060464024269740506,0.8665512389153405,0.010775766701537914,0.01052520019304187,0.013968586464956552,0.037715183455382696
910,0910,Hag g is noodle soup,485,0.006623962847998922,0.06915015761017056,0.0016058091752724657,0.0053015789921620465,0.003010892203635873,0.9143075991707601
911,0911,Chicken salad noodles,461,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
912,0912,Salted egg yolk with crispy crust,384,0.1499434818577339,0.018862826075919617,0.24436418187617898,0.044709757375460894,0.0,0.5421197528147067
913,0913,Fried fish cake,297,0.18109317027379934,0.08048585345502193,0.13344234161137344,0.009243169596576973,0.0070074748032979296,0.5887279902599304
914,0914,Red bean pie,363,0.05912099286187321,0.18474127849478142,0.02213489972748533,0.010361876286531922,0.05959396080476819,0.66404699182456
915,0915,Cumin chicken fillet,973,0.16689694259045046,0.4145716305559533,0.20869146049912027,0.03591479765830752,0.09839516548005221,0.07553000321611628
916,0916,Durian pizza,447,0.02147180179186717,0.08529624014567418,0.011326867917728092,0.008160348421548754,0.019698900726483642,0.8540458409966982
917,0917,Fried noodles with beef,421,0.1255721399356747,0.0,0.1581389797280613,0.009508538216217485,0.0,0.7067803421200466
918,0918,Pork chop bun,490,0.1953680785539486,0.0,0.12255451553460887,0.006479408294413701,0.0,0.6755979976170289
919,0919,Big bone soup,173,0.015865119670746414,0.07139303851835886,0.016856689650168063,0.001489030722397699,0.01090726977363816,0.8834888516646908
920,0920,Chocolate covered croissant,495,0.03356732679003972,0.6420602593839771,0.2684413177209264,0.006017940617258383,0.033080843793082626,0.016832311694715572
921,0921,Roasted garlic,300,0.15421593951350807,0.6777114973303591,0.006802274069175884,0.017304351595494816,0.08386365290764788,0.06010228458381432
922,0922,Custard piglet bun,387,0.01605233542919982,0.16052335429199818,0.020065419286499773,0.0017453904966361828,0.0,0.8016135004956659
923,0923,Fried milk melon with garlic slices,424,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
924,0924,Scrambled eggs with shrimp,429,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
925,0925,Grilled vegetarian chicken skewers,378,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
926,0926,Potato flour with seafood,446,0.0662712609490448,0.7981364905602351,0.003265540394590613,0.013038438387848808,0.05666673037671947,0.06262153933156116
927,0927,Shrimp dumpling king,494,,,,,,
928,0928,Cow ribs,416,0.18286792693179765,0.0,0.14844218657087196,0.006370759261911725,0.0,0.6623191272354186
929,0929,Griddle cabbage,388,0.012533398446949388,0.05679196171273942,0.000979171753667921,0.002615651713855581,0.024479293841698023,0.9026005225310896
930,0930,Double be effort,275,0.023520443069805216,0.15683589559571798,0.01571323717688668,0.010362534029288092,0.00790603128396814,0.7856618588443339
931,0931,Seafood noodles,482,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
932,0932,Fried udon,531,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
933,0933,Duck foot pot with snail,490,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
934,0934,Delicious jelly,1511,0.0026396003738886394,0.13745474539583064,0.001955259536213807,0.001253428901987542,0.022485484666458777,0.8342114811256207
935,0935,Fried chicken with ed amame,376,,,,,,
936,0936,Mashed potatoes with cheese,500,0.06915803276379585,0.4999137796925815,0.36554960175149237,0.013016075270970557,0.033591044485272274,0.018771466035887446
937,0937,Sauce burst screws,376,0.0018186735948700471,0.007173656957542964,0.8082993754977987,0.009227040483573184,0.0,0.17348125346621507
938,0938,Crab Dumplings in Soup,1961,0.023775442345601226,0.0793180723630562,0.019779569682474973,0.006026675047343598,0.007991745326252514,0.8631084952352716
939,0939,Pearl balls,736,0.14121643345442805,0.07904197594740904,0.21780673520991994,0.013054037301830562,0.022555402565637813,0.5263254155207746
940,0940,Oreo sawdust cup,476,0.036242022701621524,0.17197391935700185,0.12770042348050578,0.004097326315552546,0.0,0.6599863081453182
941,0941,Cucumber with beef,365,0.006479079053735488,0.036183164561630496,0.001096459532170621,0.0020224694461583544,0.004983906964411914,0.9492349204418932
942,0942,Spicy beef noodle,409,0.02411429861289415,0.08084219780880088,0.022335374944729827,0.0016285057891117618,0.012847782047853442,0.85823184079661
943,0943,Sashimi platter,480,0.19685802353520948,0.1804030205485763,0.16294466372129468,0.014505857715174474,0.010033538406483664,0.43525489607326134
944,0944,Braised winter melon,258,0.008353232589635754,0.08114568801360446,0.0018894216571795157,0.0031809109701332943,0.008949892060324021,0.8964808547091229
945,0945,Teriyaki chicken cho price,462,0.03155620091691768,0.10293095188672834,0.03374622116982679,0.004536248677675726,0.007963710010578594,0.8192666673382728
946,0946,Roast chicken butt,214,0.1724636642320361,0.00090823462731909,0.15601452598170149,0.00477667837545929,0.0,0.665836896783484
947,0947,Peanut ed amame,338,0.10756939155722552,0.0729592753788312,0.045347880754516644,0.007427886994691824,0.04601899104052428,0.7206765742742105
948,0948,Foi e gras sushi,418,0.11618551932990714,0.04759529607637424,0.44680466380904643,0.011913500084693128,0.0,0.377501020699979
949,0949,Whirlwind potato tower,411,0.021780276217462993,0.08910112998053041,0.01881023855144531,0.0030573567733986,0.013860175774749175,0.8533908227024135
950,0950,Angel cake,467,0.058691252903364265,0.5749753250532973,0.007958135986896849,0.013191137624790659,0.014921504975431592,0.33026264345621925
951,0951,Fruit spell,413,0.10732367846576896,0.046282708861290454,0.03865258766073064,0.006176713627084232,0.002007926631726267,0.7995563847533995
952,0952,Boiled quail eggs,486,0.12650198608620944,0.011262497966339793,0.1066920566275582,0.005179532312503869,0.0,0.7503639270073886
953,0953,Steamed chicken feet with sauce,1145,0.12694091946295394,0.20852452837503227,0.11483240329838759,0.009185927287983281,0.016872522524395757,0.5236436990512471
954,0954,Chocolate sundae,274,0.02978247209985459,0.2868052063215997,0.13898486979932143,0.005265431864856591,0.009927490699951531,0.5292345292144162
955,0955,Old kitchen cabbage,481,0.20094834125116814,0.08504019324566221,0.25000999120058864,0.023264318923620114,0.0,0.44073715537896085
956,0956,Spicy rice noodles,818,0.001594885823170563,0.8581482532297111,0.0005980821836889611,0.0009037121475904151,0.00498401819740801,0.13377104841843096
957,0957,Steamed Fish Head with sauce,353,0.12468444561540949,0.3107612325362411,0.07619049523571934,0.009423574409092467,0.009998752655606213,0.4689414995479314
958,0958,Fried sheep miscellaneous,559,0.06004473995828036,0.0538193655813349,0.07028648490099706,0.00554664791503577,0.0,0.8103027616443519
959,0959,Chestnut,389,0.01364576720923504,0.23334261927791922,0.0009746976578025031,0.006783086699249445,0.02924092973407509,0.7160128994217186
960,0960,Salt and pepper prawns,409,0.018085950538482845,0.10851570323089707,0.0033786940566396524,0.0019933996814110126,0.007949868368563888,0.8600763841240056
961,0961,Burning smell platter,1019,0.19685802353520948,0.1804030205485763,0.16294466372129468,0.014505857715174474,0.010033538406483664,0.43525489607326134
962,0962,Milk and peach gum,422,0.05603014307871074,0.6006313586423615,0.2803469680838469,0.006274502700343798,0.024531586286650937,0.03218544120808602
963,0963,Skewer shrimp,219,0.022486723716767763,0.06614338102274482,0.04193470098532366,0.00795057620710151,0.0020258309654745733,0.8594587871025876
964,0964,Foil grilled fish,716,0.0,0.0,1.0,0.0,0.0,0.0
965,0965,Chopped green onion Fried eggs,418,0.0381677853272097,0.43092022916056966,0.24947492844702093,0.012284954317363378,0.02669767367447311,0.2424544290733632
966,0966,Ramen with beef,447,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
967,0967,Braised hair tail,394,0.00416410289295992,0.084372656235926,0.000495726534876181,0.0012101775314704306,0.00991453069752362,0.8998428061072438
968,0968,Mix powder,286,0.025112815526451848,0.6003785615174718,0.33335237384306243,0.010980365940099917,0.0,0.030175883172913913
969,0969,River snail,496,0.1614580565063084,0.02005690142935508,0.014039831000548555,0.010191914461326784,0.0,0.7942532966024611
970,0970,Chicken pot,1727,0.05086459408078069,0.1912150395874358,0.11795409781942291,0.006099859302162255,0.010949325535980187,0.6229170836742182
971,0971,Chicken wing rice,501,0.1751994481217384,0.0,0.12849959522627502,0.004403136130121191,0.0,0.6918978205218653
972,0972,Geo duck sashimi,495,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
973,0973,Chocolate,308,0.03266809869005227,0.8528916783750176,0.034233037549455975,0.009589319354882123,0.037167297910837914,0.03345056811975412
974,0974,Croissant,493,0.08073338204247382,0.4509254753104026,0.2067562223038964,0.007570132941297282,0.02559838942810146,0.2284163979738284
975,0975,Spiced beef,815,0.0,0.0,0.999998000004,1.999996000008e-06,0.0,0.0
976,0976,Cheese pizza,486,0.2200570278816059,0.02406231052537186,0.29553453183725953,0.024242459080112883,0.0,0.4361036706756498
977,0977,Braised lamb,401,0.14104414065098136,0.008520790302298091,0.03418340580098411,0.003669002181873662,0.0,0.8125826610638628
978,0978,Fried yam,368,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
979,0979,Steamed multiple preserved hams,271,0.051511195608478146,0.8270948577889603,0.031101099235307562,0.014483917981191882,0.054426923661788223,0.02138200572427395
980,0980,Mussels screw,231,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
981,0981,Salted duck egg,1096,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
982,0982,Black sesame quicksand bun,375,0.00011010522646387927,0.5494250800547575,0.04492293239726274,0.005859910257634119,0.034132620203802574,0.3655493518600792
983,0983,Glutinous rice cake,285,0.08713871321293991,0.7755345475951652,0.03388727736058774,0.009523293146249744,0.036791901134352406,0.05712426755070506
984,0984,Salad crispy chicken rice,924,0.06155009170558061,0.8761001521189729,0.011356853823764463,0.012460719735338252,0.004056019222773022,0.03447616339357069
985,0985,Rattan pepper chicken,345,0.08841734258774994,0.5442049141950538,0.027742111341295936,0.018303691922730257,0.21529920764870772,0.10603273230446239
986,0986,Braised chicken in casserole,406,0.2257474543362564,0.0,0.02628703690493297,0.006510536516617248,0.0,0.7414549722421933
987,0987,Garlic crayfish,1333,0.15421593951350807,0.6777114973303591,0.006802274069175884,0.017304351595494816,0.08386365290764788,0.06010228458381432
988,0988,Sakura roll,674,0.13841029064227361,0.04070890901243342,0.1903141496331262,0.016879847349732982,0.0,0.6136868033624338
989,0989,Fried octopus,872,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
990,0990,Cheese back ribs,330,0.1917756716600982,0.0,0.16422111789247004,0.005723090873942855,0.0,0.6382801195734888
991,0991,Sauerkraut fried rice,423,0.04028399400144473,0.3261511514339192,0.02944212894920405,0.0054329480976644745,0.010941331704096101,0.5877484458136715
992,0992,Griddle duck,449,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
993,0993,Fried pork slices,498,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
994,0994,Red date cake,406,,,,,,
995,0995,Cold cut foi e gras,1012,0.11618551932990714,0.04759529607637424,0.44680466380904643,0.011913500084693128,0.0,0.377501020699979
996,0996,Red bean taro balls,488,0.05912099286187321,0.18474127849478142,0.02213489972748533,0.010361876286531922,0.05959396080476819,0.66404699182456
997,0997,Fried intestines,452,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
998,0998,Stir fried pork belly with spicy cabbage,445,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
999,0999,Instant noodles,360,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1000,1000,Fr is e mixed with almonds,412,0.2894126031871848,0.034647987705508046,0.0,0.027818227321921393,0.0,0.6481211817853858
1001,1001,Fried lamb,408,0.16812036292559826,0.0,0.21983446395515768,0.010596308463199876,0.0,0.6014488646560443
1002,1002,Baked steamed bun slices,777,0.07416990729700448,0.7679871413791096,0.0478818388879396,0.008564277143838922,0.07323104771096645,0.028165787581140942
1003,1003,Pumpkin cream soup,293,0.03203593102416095,0.08797483225520358,0.05603808368003386,0.0076795978429404265,0.031738383677187315,0.7845331715204739
1004,1004,Fried tofu,662,0.18236742825481747,0.08585416654291618,0.19554594591828992,0.00889795101473278,0.037791337417310736,0.489543170851933
1005,1005,Fresh taro,242,0.10927083431910999,0.007318138445224797,0.0017042240214907064,0.0038309352027561436,0.0,0.8778758680114185
1006,1006,Grilled rack of lamb,1816,0.16934729149623878,0.0,0.21660000138648078,0.0050846624595970525,0.0,0.6089680446576834
1007,1007,Tossed cellophane noodles,427,0.001594885823170563,0.8581482532297111,0.0005980821836889611,0.0009037121475904151,0.00498401819740801,0.13377104841843096
1008,1008,Scalded tripe,396,0.1204054101033706,0.0,0.036809938962836575,0.003238725971102802,0.0,0.83954592496269
1009,1009,Cream puff sticks,272,0.09020384987625836,0.22851641968652117,0.25958663464389903,0.007757651361158054,0.008018119989000743,0.40591732444316264
1010,1010,Boiled Chinese kale,308,0.12650198608620944,0.011262497966339793,0.1066920566275582,0.005179532312503869,0.0,0.7503639270073886
1011,1011,Steamed ribs,697,0.18286792693179765,0.0,0.14844218657087196,0.006370759261911725,0.0,0.6623191272354186
1012,1012,Sausage fried rice,1108,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1013,1013,Creamy corn soup,492,0.03203593102416095,0.08797483225520358,0.05603808368003386,0.0076795978429404265,0.031738383677187315,0.7845331715204739
1014,1014,Creamy bacon pasta,457,0.05606166783461807,0.28965195047886005,0.03737444522307872,0.0060733473487502914,0.00934361130576968,0.6014949778089231
1015,1015,Rice wine dumplings,341,0.00042173835150238385,0.002846733872641091,0.0,0.0006909761151015058,0.0,0.996040551660755
1016,1016,Soba noodles,458,,,,,,
1017,1017,Yam steamed with osman thus honey,467,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1018,1018,Duck heart,431,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
1019,1019,Rice topped with shredded potato,340,0.03052966540764472,0.5152978349795114,0.10436658781527108,0.00676171614681718,0.03413860349097653,0.30890559215977903
1020,1020,Tofu pudding topped with crab guts,385,0.05996426794780174,0.03083876637315518,0.32038051732111217,0.010035287308812625,0.011085831049173432,0.5676953299999449
1021,1021,Fried shrimp cake,297,0.21532390685065644,0.11546354425325056,0.12361746498953066,0.00944962907411908,0.004026627524088947,0.5321188273083544
1022,1022,Roasted oysters,1564,0.17256388941616746,0.022302777845925156,0.004008333345581019,0.012716663649967585,0.0,0.7884083357423588
1023,1023,Fish flavored shredded pork,971,,,,,,
1024,1024,Beef cubes fried with black pepper,420,0.08841734258774994,0.5442049141950538,0.027742111341295936,0.018303691922730257,0.21529920764870772,0.10603273230446239
1025,1025,Assorted boiled delicacies,247,0.12650198608620944,0.011262497966339793,0.1066920566275582,0.005179532312503869,0.0,0.7503639270073886
1026,1026,Twice cooked pork with bell pepper,254,0.016938110749185668,0.05091455775494863,0.05091455775494863,0.005261839138060637,0.0,0.8759709346028565
1027,1027,Salmon sushi,1986,0.0,0.0,1.0,0.0,0.0,0.0
1028,1028,Marinated noodles,744,0.019831854825587067,0.07833582656106892,0.024789818531983834,0.001466109531691175,0.010907520154072889,0.8646688703955961
1029,1029,Spinach mixed with peanuts,805,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1030,1030,Garlic kelp shreds,1377,0.15421593951350807,0.6777114973303591,0.006802274069175884,0.017304351595494816,0.08386365290764788,0.06010228458381432
1031,1031,Steamed pumpkin,665,0.05115511627362545,0.6152823707355506,0.11190181684855567,0.01508638980120447,0.1314402293141765,0.07513407702688739
1032,1032,Rice noodles fried with beef,502,0.1255721399356747,0.0,0.1581389797280613,0.009508538216217485,0.0,0.7067803421200466
1033,1033,Bean curd stir fried with chives,476,0.13288731885733945,0.09535425933274741,0.07202289800664963,0.00993875416211198,0.008115256113425312,0.6816815135277261
1034,1034,Yaki tori,274,0.06335402399547013,0.16623754019722012,0.00021367293084475594,0.04595036377816478,0.0010683646542237798,0.7231760344440764
1035,1035,Chee cheong fun,625,0.2200570278816059,0.02406231052537186,0.29553453183725953,0.024242459080112883,0.0,0.4361036706756498
1036,1036,Fried noodle with shredded pork,423,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1037,1037,Fried fish and shrimp,398,0.18109317027379934,0.08048585345502193,0.13344234161137344,0.009243169596576973,0.0070074748032979296,0.5887279902599304
1038,1038,Glutinous rice,560,0.06643381014631582,0.7968155084803343,0.0053654325375144946,0.002029548022304005,0.02731492928189197,0.10204077153163929
1039,1039,Fried pork with yu ba,386,0.3495903964137632,0.01752074510328412,0.3616487915730823,0.02749558356124129,0.0,0.24374448334862908
1040,1040,Bacon pasta,810,0.018944349788474493,0.08692693835232308,0.02910720410208321,0.0021655759851949906,0.016773643041878457,0.8460822887300458
1041,1041,Salt fried meat,672,,,,,,
1042,1042,Xiao long bao,1048,0.013009144008155601,0.15034995441486704,0.000993064428103481,0.0029633141841050683,0.010923708709138292,0.8217608142556305
1043,1043,Curry fish ball,804,0.09618193395013615,0.3757758833055354,0.09429733342487105,0.01644044729647324,0.3580740998003669,0.05923030222261709
1044,1044,Cuttlefish,442,0.16304198269813336,0.008232415382541217,0.00702767166802299,0.012913316571399382,0.0,0.8087846136799031
1045,1045,Fried prawns,562,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1046,1046,Broad beans with scallion oil,429,0.05407541593120077,0.1129789939991159,0.005793794564057226,0.0044329674095000115,0.040556561948400585,0.7821622661477255
1047,1047,Potato cake,500,0.06001162132943311,0.27449394558742346,0.14568610704316326,0.0157304475376531,0.03257209710314626,0.47150578139918087
1048,1048,Kung pao chicken,464,0.09696205849814375,0.06825095716006635,0.06934376724559871,0.007629095965207073,0.01490195571180488,0.7429121654191793
1049,1049,Onion rings,1982,0.031080701752516447,0.3012361347632785,0.13912314117793076,0.005417543919473631,0.01776040100143797,0.5053820773853627
1050,1050,Goose palm,270,0.13926545954539213,0.013555037518837736,0.1332409984259087,0.006767176767830421,0.0,0.707171327742031
1051,1051,Steamed carp,388,0.17719709163422118,0.0,0.055653601410635925,0.008769606304137848,0.0,0.758379700651005
1052,1052,Meat dumplings,387,0.12058544383337017,0.02435765823068076,0.02525979372070597,0.003440995352147837,0.0,0.8263561088630953
1053,1053,Spicy grilled fish,501,0.0,0.0,1.0,0.0,0.0,0.0
1054,1054,Hand peeling bamboo shoots,397,0.025511492672333963,0.051022985344667926,0.002943633769884688,0.0060329970356037994,0.021586647645821046,0.8929022435316887
1055,1055,Mango milk,250,0.10509315839717265,0.04787018506895137,0.02282884876187387,0.007196497897714448,0.0,0.8170113098742876
1056,1056,Steamed crab feet,268,0.1934596632912343,0.001994429518466333,0.1455933548480423,0.0027852407668334184,0.0,0.6561673115754236
1057,1057,Barbecued pork noodles,1523,0.14015383004077617,0.0,0.07107801380639361,0.003906707924483755,0.0,0.7848614482283465
1058,1058,Sheep scorpion,1438,0.06004473995828036,0.0538193655813349,0.07028648490099706,0.00554664791503577,0.0,0.8103027616443519
1059,1059,Hana maki,849,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1060,1060,Roasted en oki mushroom,407,0.026005213439157997,0.07635365299241502,0.002835154848630007,0.004762884170569876,0.026396269280348345,0.8636468252688788
1061,1061,Blueberry fried yogurt,459,0.023603468163039498,0.1713511348346612,0.011851954226547492,0.001924837718623357,0.006026417403329233,0.7852421876537992
1062,1062,Bullfrog clay pot,407,0.021780276217462993,0.08910112998053041,0.01881023855144531,0.0030573567733986,0.013860175774749175,0.8533908227024135
1063,1063,Pork eggplant,435,0.14015383004077617,0.0,0.07107801380639361,0.003906707924483755,0.0,0.7848614482283465
1064,1064,Fried noodles with shredded pork,282,0.1882279937324649,0.014424379444150036,0.2768058731359778,0.01375845054047388,0.0,0.5067833031469333
1065,1065,Cucumber dressing,409,0.010754416811344564,0.38625442809343136,0.014774759544557483,0.011598739039603442,0.012061028199638762,0.5645566283114244
1066,1066,Dried tofu with hot pepper,500,0.0850724340716578,0.5617353728020806,0.04671747088434137,0.018209432878126926,0.23077304894674655,0.05749224041704662
1067,1067,Salt and pepper chops,341,0.018085950538482845,0.10851570323089707,0.0033786940566396524,0.0019933996814110126,0.007949868368563888,0.8600763841240056
1068,1068,Fried chicken legs,437,,,,,,
1069,1069,Fried peanuts,651,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1070,1070,Griddle bullfrog,414,0.10834480108226496,0.22171953721941687,0.17836149704629134,0.012422551323495623,0.006035922065864343,0.4731156912626668
1071,1071,Salt and pepper nine belly fish,314,0.018085950538482845,0.10851570323089707,0.0033786940566396524,0.0019933996814110126,0.007949868368563888,0.8600763841240056
1072,1072,Cupcake,516,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1073,1073,Abalone and fin belly soup,364,0.03209296097696399,0.10447929251806576,0.020855362653799947,0.010483909814365606,0.007086773717310662,0.8250017003194939
1074,1074,Bean curd in sugar water,157,0.03244997295835587,0.10324991395840505,0.008653326122228232,0.0011308323909730077,0.02556664536112887,0.828949309208909
1075,1075,Braised hemp food,471,0.0,0.8688568535179014,0.00020047458549097864,0.0017368015476718192,0.0,0.12920587034893574
1076,1076,Duck intestines,237,0.12865222681839528,0.01456250810981055,0.13829361149799396,0.0071382401821578935,0.0,0.7113534133916423
1077,1077,Shredded radish stewed shrimp,209,0.3884271286699233,0.03498511644913995,0.2804965054895854,0.03960212586393231,0.0,0.256489123527419
1078,1078,Taro meat,431,0.12058544383337017,0.02435765823068076,0.02525979372070597,0.003440995352147837,0.0,0.8263561088630953
1079,1079,Lamb chops hand pilaf,589,,,,,,
1080,1080,Sesame catsup sauce,457,0.03153120623138006,0.08747366889995757,0.4597453295672189,0.012361249978385863,0.010171356848832276,0.39871718847422527
1081,1081,Sauerkraut fish with green pepper,975,0.12468444561540949,0.3107612325362411,0.07619049523571934,0.009423574409092467,0.009998752655606213,0.4689414995479314
1082,1082,Fried small spring rolls,251,0.13687266260512546,0.00834712049685923,0.14924249177516985,0.006893796307410892,0.0,0.6986439288154346
1083,1083,Clams steamed egg,409,0.045585756837477794,0.08065172363553764,0.04197897168110593,0.004827862271061565,0.0,0.826955685574817
1084,1084,Spaghetti with tomato meat sauce,500,0.02548273168141112,0.11323455089560895,0.013584179923553789,0.0022072805056805173,0.01090700577803589,0.8345842512157098
1085,1085,Tofu stewed with cabbage,451,0.05996426794780174,0.03083876637315518,0.32038051732111217,0.010035287308812625,0.011085831049173432,0.5676953299999449
1086,1086,Chicken wingtip,806,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1087,1087,Stir fried fatty intestine with hot pepper,359,0.005327947328790252,0.018282172206633217,0.0038653735522595945,0.029373360160975883,0.0031340866639942657,0.9400170600873469
1088,1088,Fried squid,422,0.1817265836636067,0.0789102612452339,0.07577005829452498,0.00982310183291215,0.0,0.6537699949637222
1089,1089,Eggplant with sauce,440,0.12694091946295394,0.20852452837503227,0.11483240329838759,0.009185927287983281,0.016872522524395757,0.5236436990512471
1090,1090,Shrimp with ice powder,717,0.03244974690288997,0.22565970782009723,0.023617858602103404,0.006164479411489008,0.014885205001325676,0.6972230022620947
1091,1091,Hot squid,449,0.03501203230265801,0.10682648492345087,0.02327504420119879,0.004842661397461902,0.00994660008598239,0.820097177089248
1092,1092,Meat floss egg pie,500,0.17366510891353343,0.0971347219346882,0.05690721083042338,0.009029604504696318,0.03532171706715934,0.6279416367494994
1093,1093,Hot pot fish,497,0.03501203230265801,0.10682648492345087,0.02327504420119879,0.004842661397461902,0.00994660008598239,0.820097177089248
1094,1094,Prawn casserole,400,0.008619980648650502,0.0006084692222576825,0.8225489769553438,0.007282463886591073,0.0,0.16094010928715702
1095,1095,Seafood tofu soup,438,0.015865119670746414,0.07139303851835886,0.016856689650168063,0.001489030722397699,0.01090726977363816,0.8834888516646908
1096,1096,Garlic grilled fish,499,0.15421593951350807,0.6777114973303591,0.006802274069175884,0.017304351595494816,0.08386365290764788,0.06010228458381432
1097,1097,Fish vermicelli,1086,0.0,0.0,1.0,0.0,0.0,0.0
1098,1098,California hand rolled sushi,369,0.018533751602283016,0.08169980298149249,0.1457168939750925,0.005796610477532606,0.06430077086506353,0.6839521700985359
1099,1099,Eight treasure con gee,934,0.1494113464606444,0.5833381175148311,0.05578023601197392,0.015515055321135693,0.11409593729721937,0.08185930739419547
1100,1100,Sesame beans,993,0.03153120623138006,0.08747366889995757,0.4597453295672189,0.012361249978385863,0.010171356848832276,0.39871718847422527
1101,1101,Fried shrimp balls with cheese,391,0.21532390685065644,0.11546354425325056,0.12361746498953066,0.00944962907411908,0.004026627524088947,0.5321188273083544
1102,1102,Spicy beef tendon,402,0.0,0.0,0.999998000004,1.999996000008e-06,0.0,0.0
1103,1103,Mango pancake,833,0.004615006351034272,0.12647081234323707,0.0,0.001489370560265699,0.019638324898018176,0.8477864858474448
1104,1104,Sauce spine,498,0.0018186735948700471,0.007173656957542964,0.8082993754977987,0.009227040483573184,0.0,0.17348125346621507
1105,1105,Sweet potato porridge,499,0.023787944518106403,0.08426091190750942,0.004872229600094082,0.007116034631807998,0.05063297427548752,0.8293299050669947
1106,1106,Dry pot frog,438,0.0867786664835511,0.7181877897888675,0.02924063761945744,0.039397891882082134,0.0716867244864118,0.054708289739630045
1107,1107,Braised pork intestines,408,0.14015383004077617,0.0,0.07107801380639361,0.003906707924483755,0.0,0.7848614482283465
1108,1108,Fried sweet potato,167,0.02584440018994561,0.27804673562843374,0.11303267856659231,0.00620966816775169,0.031208332304839985,0.5456581851424366
1109,1109,Lame i and clay pot rice,319,0.02706368084101892,0.05613207878137257,0.052122644582703104,0.0036556016306368887,0.006014151298004204,0.8550118428662644
1110,1110,Green bean porridge,441,0.01787822496190009,0.068093567204614,0.002149294804162852,0.003117991741920887,0.02637770896018046,0.8823832123272217
1111,1111,Scallion chicken,429,0.0,0.0,0.9979980040039919,1.999996000008e-06,0.0,0.001999996000008
1112,1112,Fried rice of yang zhou style,343,0.02469007655435369,0.06993842093355698,0.004131808729504086,0.003327113785477498,0.0040310329068332556,0.8938815470902745
1113,1113,Green onion Chinese pancake,913,0.09207407602647558,0.6997983568890248,0.009198562830694966,0.016815149749949448,0.13444053367938796,0.04767332082446718
1114,1114,Steamed bread slices,509,0.0,0.0,1.0,0.0,0.0,0.0
1115,1115,Cucumber roll sushi,465,0.13841029064227361,0.04070890901243342,0.1903141496331262,0.016879847349732982,0.0,0.6136868033624338
1116,1116,Stir fry,494,0.0,0.0,1.0,0.0,0.0,0.0
1117,1117,Tossed tripe,154,0.1204054101033706,0.0,0.036809938962836575,0.003238725971102802,0.0,0.83954592496269
1118,1118,Boiled chicken rice,380,0.12650198608620944,0.011262497966339793,0.1066920566275582,0.005179532312503869,0.0,0.7503639270073886
1119,1119,Cucumber and peanuts,445,0.03133175347888071,0.04734798528917117,0.10400540531807367,0.004090685746376523,0.0,0.8132241701674979
